5.570, -0.4430, 17.55
5.580, -0.4420, 17.30
5.590, -0.4410, 17.63
5.600, -0.4400, 17.41
5.610, -0.4390, 17.60
5.620, -0.4380, 17.64
5.630, -0.4370, 17.39
5.640, -0.4360, 17.69
5.650, -0.4350, 17.60
5.660, -0.4340, 17.55
5.670, -0.4330, 17.55
5.680, -0.4320, 17.64
5.690, -0.4310, 17.57
5.700, -0.4300, 17.59
5.710, -0.4290, 17.64
5.720, -0.4280, 17.66
5.730, -0.4270, 17.67
5.740, -0.4260, 17.75
5.750, -0.4250, 17.65
5.760, -0.4240, 17.75
5.770, -0.4230, 17.73
5.780, -0.4220, 17.74
5.790, -0.4210, 17.62
5.800, -0.4200, 17.67
5.810, -0.4190, 17.99
5.820, -0.4180, 17.64
5.830, -0.4170, 17.63
5.840, -0.4160, 17.64
5.850, -0.4150, 17.66
5.860, -0.4140, 17.72
5.870, -0.4130, 17.71
5.880, -0.4120, 17.73
5.890, -0.4110, 17.88
5.900, -0.4100, 17.57
5.910, -0.4090, 17.72
5.920, -0.4080, 17.74
5.930, -0.4070, 17.80
5.940, -0.4060, 17.92
5.950, -0.4050, 17.75
5.960, -0.4040, 17.88
5.970, -0.4030, 17.88
5.980, -0.4020, 17.80
5.990, -0.4010, 17.90
6.000, -0.4000, 18.01
6.010, -0.3990, 17.95
6.020, -0.3980, 18.17
6.030, -0.3970, 17.84
6.040, -0.3960, 17.65
6.050, -0.3950, 17.84
6.060, -0.3940, 18.05
6.070, -0.3930, 17.99
6.080, -0.3920, 17.77
6.090, -0.3910, 17.90
6.100, -0.3900, 17.94
6.110, -0.3890, 17.90
6.120, -0.3880, 17.93
6.130, -0.3870, 17.92
6.140, -0.3860, 17.71
6.150, -0.3850, 17.99
6.160, -0.3840, 18.09
6.170, -0.3830, 17.93
6.180, -0.3820, 17.94
6.190, -0.3810, 17.96
6.200, -0.3800, 18.13
6.210, -0.3790, 18.16
6.220, -0.3780, 18.09
6.230, -0.3770, 18.16
6.240, -0.3760, 17.96
6.250, -0.3750, 18.00
6.260, -0.3740, 17.96
6.270, -0.3730, 17.95
6.280, -0.3720, 17.99
6.290, -0.3710, 17.87
6.300, -0.3700, 18.01
6.310, -0.3690, 18.02
6.320, -0.3680, 17.92
6.330, -0.3670, 18.21
6.340, -0.3660, 18.28
6.350, -0.3650, 18.18
6.360, -0.3640, 18.06
6.370, -0.3630, 18.05
6.380, -0.3620, 18.08
6.390, -0.3610, 18.04
6.400, -0.3600, 18.23
6.410, -0.3590, 18.23
6.420, -0.3580, 17.99
6.430, -0.3570, 18.12
6.440, -0.3560, 17.96
6.450, -0.3550, 18.16
6.460, -0.3540, 18.12
6.470, -0.3530, 18.04
6.480, -0.3520, 18.29
6.490, -0.3510, 18.08
6.500, -0.3500, 18.39
6.510, -0.3490, 18.36
6.520, -0.3480, 18.01
6.530, -0.3470, 18.14
6.540, -0.3460, 18.14
6.550, -0.3450, 18.26
6.560, -0.3440, 18.30
6.570, -0.3430, 18.17
6.580, -0.3420, 18.09
6.590, -0.3410, 18.43
6.600, -0.3400, 18.39
6.610, -0.3390, 18.27
6.620, -0.3380, 18.12
6.630, -0.3370, 18.28
6.640, -0.3360, 18.32
6.650, -0.3350, 18.33
6.660, -0.3340, 18.36
6.670, -0.3330, 18.40
6.680, -0.3320, 18.18
6.690, -0.3310, 18.11
6.700, -0.3300, 18.34
6.710, -0.3290, 18.36
6.720, -0.3280, 18.29
6.730, -0.3270, 18.19
6.740, -0.3260, 18.16
6.750, -0.3250, 18.38
6.760, -0.3240, 18.27
6.770, -0.3230, 18.23
6.780, -0.3220, 18.34
6.790, -0.3210, 18.55
6.800, -0.3200, 18.43
6.810, -0.3190, 18.30
6.820, -0.3180, 18.50
6.830, -0.3170, 18.16
6.840, -0.3160, 18.39
6.850, -0.3150, 18.54
6.860, -0.3140, 18.24
6.870, -0.3130, 18.44
6.880, -0.3120, 18.32
6.890, -0.3110, 18.39
6.900, -0.3100, 18.26
6.910, -0.3090, 18.43
6.920, -0.3080, 18.29
6.930, -0.3070, 18.67
6.940, -0.3060, 18.60
6.950, -0.3050, 18.32
6.960, -0.3040, 18.39
6.970, -0.3030, 18.57
6.980, -0.3020, 18.36
6.990, -0.3010, 18.31
7.000, -0.3000, 18.64
7.010, -0.2990, 18.51
7.020, -0.2980, 18.29
7.030, -0.2970, 18.77
7.040, -0.2960, 18.65
7.050, -0.2950, 18.38
7.060, -0.2940, 18.47
7.070, -0.2930, 18.57
7.080, -0.2920, 18.32
7.090, -0.2910, 18.77
7.100, -0.2900, 18.63
7.110, -0.2890, 18.56
7.120, -0.2880, 18.59
7.130, -0.2870, 18.40
7.140, -0.2860, 18.59
7.150, -0.2850, 18.76
7.160, -0.2840, 18.51
7.170, -0.2830, 18.45
7.180, -0.2820, 18.68
7.190, -0.2810, 18.61
7.200, -0.2800, 18.73
7.210, -0.2790, 18.58
7.220, -0.2780, 18.59
7.230, -0.2770, 18.73
7.240, -0.2760, 18.69
7.250, -0.2750, 18.60
7.260, -0.2740, 18.69
7.270, -0.2730, 18.62
7.280, -0.2720, 18.77
7.290, -0.2710, 18.75
7.300, -0.2700, 18.78
7.310, -0.2690, 18.72
7.320, -0.2680, 18.59
7.330, -0.2670, 18.85
7.340, -0.2660, 18.62
7.350, -0.2650, 18.83
7.360, -0.2640, 18.87
7.370, -0.2630, 18.81
7.380, -0.2620, 18.60
7.390, -0.2610, 18.87
7.400, -0.2600, 18.72
7.410, -0.2590, 18.91
7.420, -0.2580, 18.79
7.430, -0.2570, 18.78
7.440, -0.2560, 18.51
7.450, -0.2550, 18.67
7.460, -0.2540, 19.03
7.470, -0.2530, 18.70
7.480, -0.2520, 18.54
7.490, -0.2510, 18.87
7.500, -0.2500, 18.63
7.510, -0.2490, 18.68
7.520, -0.2480, 18.83
7.530, -0.2470, 18.90
7.540, -0.2460, 18.84
7.550, -0.2450, 18.83
7.560, -0.2440, 19.09
7.570, -0.2430, 18.78
7.580, -0.2420, 18.92
7.590, -0.2410, 18.85
7.600, -0.2400, 18.98
7.610, -0.2390, 18.75
